Burgundy Hospitality pvt ltd,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149
11165,HAZELNUT FLAVOUR,HAZ FLA ( MON ),HFLA( M,Raw Material,,,,,,RM,,,,MFR,,,10.5,60,60,0,0,3,0,,YES,0,EXPLOR-INDIA MARKETING PVT LTD,REGULAR,0,NO,5005,GST 18%,21069092,PURCHASE RATE,0,SELLING RATE,0,27AAACE6179M1Z5,N0,1095,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,1000,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,10.5,0,0,0,0,0,0,Manual,1,1,0,0,0,Assembly,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
11166,HOT CHOCOLATE KG,HOT CHO KG,HCHOKG,Raw Material,,,,,,RM,,CORE,,MFR,,,800,800,800,0,0,3,11,,YES,0,Cacaobean Chocolatier Pvt Ltd,REGULAR,0,NO,5003,GST 5%,1806,PURCHASE RATE,0,SELLING RATE,0,32AAHCC4299F1ZN,N0,275,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Days Based,1,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,1000,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,No,0,0,Yes,Yes,Itemmaster,No,Yes,Default,800,0,0,0,0,0,0,Manual,1,1,0,0,0,Ingredients,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
11168,IRISH FLAVOUR,IRI FLA ( MON ),IFLA( M,Raw Material,,,,,,RM,,,,MFR,,,10.5,60,60,0,0,3,0,,YES,0,EXPLOR-INDIA MARKETING PVT LTD,REGULAR,0,NO,5005,GST 18%,21069092,PURCHASE RATE,0,SELLING RATE,0,27AAACE6179M1Z5,N0,1095,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,1000,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,10.5,0,0,0,0,0,0,Manual,1,1,0,0,0,Assembly,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
11169,LEMON JUICE,LEM JUI,LJUI,Raw Material,,,,,,RM,,,,MFR,,,0,0,0,0,0,3,0,,YES,0,,INACTIVE,0,NO,5004,GST 12%,8055000,PURCHASE RATE,0,SELLING RATE,0,,N0,0,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,0,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,1000,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,0,0,0,0,0,0,0,Manual,1,1,0,0,0,Ingredients,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
11170,MARSHMALLOWS KG,MAR,MARSH,Raw Material,,,,,,RM,,CORE,,MFR,,,1,1,1,0,0,3,11,,YES,0,,REGULAR,0,NO,5003,GST 5%,1904,PURCHASE RATE,0,SELLING RATE,0,,N0,366,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,1000,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,1,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,1,0,0,0,0,0,0,Manual,1,1,0,0,0,Ingredients,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
11172,MILK-LITRE,MIL,MILK,Raw Material,,,,,,RM,,,,MFR,,,65,65,65,0,0,3,0,,YES,0,,REGULAR,0,NO,5001,GST 0% Tax,401,PURCHASE RATE,0,SELLING RATE,0,,N0,366,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,1000,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,1,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,65,0,0,0,0,0,0,Manual,1,1,0,0,0,Ingredients,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
11173,OLIVE OIL,OLI OIL,OOIL,Raw Material,,,,,,RM,,,,MFR,,,0,0,0,0,0,3,0,,YES,0,,INACTIVE,0,NO,5003,GST 5%,15099010,PURCHASE RATE,0,SELLING RATE,0,,N0,0,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,0,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,1000,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,0,0,0,0,0,0,0,Manual,1,1,0,0,0,Ingredients,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
11174,PEPPERMINT TEA-PIECES,PEP TEA,PTEA,Raw Material,,,,,,RM,,,,MFR,,,33.79,33.79,33.79,0,0,3,11,,YES,0,,REGULAR,0,NO,5003,GST 5%,9024040,PURCHASE RATE,0,SELLING RATE,0,,N0,1095,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,1,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,33.79,0,0,0,0,0,0,Manual,1,1,0,0,0,Ingredients,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
11175,POTATO CHIPS PACKET,POT CHI PAC,PCHIPAC,Raw Material,,,,,,RM,,,,MFR,,,0,0,0,0,0,3,0,,YES,0,,INACTIVE,0,NO,5003,GST 5%,20052000,PURCHASE RATE,0,SELLING RATE,0,,N0,0,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,0,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,0,0,0,0,0,0,0,Manual,1,1,0,0,0,Ingredients,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
11178,SOYA MILK - 200ML,SOY MIL,SMI,Raw Material,,,,,,RM,,CORE,,MFR,,,29,50,50,0,0,3,6.25,,YES,0,,REGULAR,0,NO,5003,GST 5%,22029910,PURCHASE RATE,0,SELLING RATE,0,,N0,366,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,1,1,Yes,Yes,No,0,0,Yes,Yes,Itemmaster,No,Yes,Default,29,0,0,0,0,0,0,Manual,1,1,0,0,0,Ingredients,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
11179,SPRITE,SPR,SPR,Raw Material,,,,,,RM,,,,MFR,,,0,0,0,0,0,3,0,,YES,0,,INACTIVE,0,NO,5004,GST 12%,22021010,PURCHASE RATE,0,SELLING RATE,0,,N0,0,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,0,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,1000,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,0,0,0,0,0,0,0,Manual,1,1,0,0,0,Ingredients,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
11180,SUGAR,SUG,SUG,Raw Material,,,,,,RM,,,,MFR,,,0,0,0,0,0,3,0,,YES,0,EXPLOR-INDIA MARKETING PVT LTD,INACTIVE,0,NO,5003,GST 5%,170114,PURCHASE RATE,0,SELLING RATE,0,27AAACE6179M1Z5,N0,0,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,0,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,1000,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,0,0,0,0,0,0,0,Manual,1,1,0,0,0,Ingredients,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
11181,SUGAR FREE,SUG FRE,SFRE,Raw Material,,,,,,RM,,CORE,,MFR,,,1,1,1,0,0,3,0,,YES,0,EXPLOR-INDIA MARKETING PVT LTD,REGULAR,0,NO,5003,GST 5%,1701,PURCHASE RATE,0,SELLING RATE,0,27AAACE6179M1Z5,N0,730,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,1,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,1,0,0,0,0,0,0,Manual,1,1,0,0,0,Ingredients,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
11182,TOMATO KETCHUP SACHET,TOM KET SAC,TKETSAC,Raw Material,,,,,,RM,,,,MFR,,,0,0,0,0,0,3,0,,YES,0,EXPLOR-INDIA MARKETING PVT LTD,INACTIVE,0,NO,5004,GST 12%,21032000,PURCHASE RATE,0,SELLING RATE,0,27AAACE6179M1Z5,N0,0,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,0,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,0,0,0,0,0,0,0,Manual,1,1,0,0,0,Ingredients,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
11183,VANILLA SYRUP,VAN SYR,VSYR,Raw Material,,,,,,RM,,CORE,,MFR,,,220,220,220,0,0,3,0,,YES,0,EXPLOR-INDIA MARKETING PVT LTD,INACTIVE,0,NO,5005,GST 18%,21069040,PURCHASE RATE,0,SELLING RATE,0,27AAACE6179M1Z5,N0,1095,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,1000,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,1,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,220,0,0,0,0,0,0,Manual,1,1,0,0,0,Ingredients,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
11184,WATER,WAT,WTR,Raw Material,,,,,,RM,,,,MFR,,,1,1,1,0,0,3,0,YES,NO,0,,REGULAR,0,NO,5003,GST 5%,8477,PURCHASE RATE,0,MRP,0,,N0,366,YES,Not Applicable,Yes,,No,,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,0,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,1000,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,1,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,1,0,0,0,0,0,0,Manual,1,1,0,0,0,Ingredients,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
11185,WHITE SUGAR,WHI SUG,WSUG,Raw Material,,,,,,RM,,CORE,,MFR,,,0.5,0.5,0.5,0,0,3,0,,YES,0,EXPLOR-INDIA MARKETING PVT LTD,REGULAR,0,NO,5003,GST 5%,1704,PURCHASE RATE,0,SELLING RATE,0,27AAACE6179M1Z5,N0,730,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,1,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,0.5,0,0,0,0,0,0,Manual,1,1,0,0,0,Ingredients,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
11186,MINT,MIN,MINT,Raw Material,,,,,,RM,,,,MFR,,,0,0,0,0,0,3,0,,YES,0,,INACTIVE,0,NO,5001,GST 0% Tax,121190,PURCHASE RATE,0,SELLING RATE,0,,N0,0,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,0,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,0,0,0,0,0,0,0,Manual,1,1,0,0,0,Ingredients,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
11187,LEMON,LEM,LEMON,Raw Material,,,,,,RM,,,,MFR,,,0,0,0,0,0,3,0,,YES,0,,INACTIVE,0,NO,5001,GST 0% Tax,8055000,PURCHASE RATE,0,SELLING RATE,0,,N0,0,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,0,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,0,0,0,0,0,0,0,Manual,1,1,0,0,0,Ingredients,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
11188,JAGGERY SACHET,JAG SAC,JSAC,Raw Material,,,,,,RM,,CORE,,MFR,,,1.17,1.17,1.17,0,0,3,0,,YES,0,,REGULAR,0,NO,5003,GST 5%,1701,PURCHASE RATE,0,SELLING RATE,0,,N0,730,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,1,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,1.17,0,0,0,0,0,0,Manual,1,1,0,0,0,Ingredients,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
11189,A4 SIZE PAPER,A4  SIZ PAP,ASIZPAP,Stationery,,,,,,RM,,,,MFR,,,0.42,0.42,0.42,0,0,3,0,,YES,0,WEL-TECH STATIONERY & XEROX,REGULAR,0,NO,5005,GST 18%,48025690,PURCHASE RATE,0,SELLING RATE,0,27AEKPV2057G1Z7,N0,1,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,1,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,0.42,0,0,0,0,0,0,Manual,1,1,0,0,0,Ingredients,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
11190,BROWN TAPE,BRO TAP,BTAP,Stationery,,,,,,RM,,,,MFR,,,35,35,35,0,0,3,0,YES,NO,0,WEL-TECH STATIONERY & XEROX,REGULAR,0,NO,5003,GST 5%,39191000,PURCHASE RATE,0,MRP,0,27AEKPV2057G1Z7,N0,1,YES,Not Applicable,Yes,,No,,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,0,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,1,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,35,0,0,0,0,0,0,Manual,1,1,0,0,0,Ingredients,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
11191,BUBBLE WRAP,BUB WRA,BWRA,Stationery,,,,,,RM,,,,MFR,,,650,650,650,0,0,3,0,YES,NO,0,WEL-TECH STATIONERY & XEROX,REGULAR,0,NO,5003,GST 5%,39231090,PURCHASE RATE,0,MRP,0,27AEKPV2057G1Z7,N0,1,YES,Not Applicable,Yes,,No,,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,0,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,1,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,650,0,0,0,0,0,0,Manual,1,1,0,0,0,Ingredients,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
11192,CALCULATOR,CAL,CALC,Stationery,,,,,,RM,,,,MFR,,,150,150,150,0,0,3,0,YES,NO,0,WEL-TECH STATIONERY & XEROX,REGULAR,0,NO,5003,GST 5%,84703000,PURCHASE RATE,0,MRP,0,27AEKPV2057G1Z7,N0,1,YES,Not Applicable,Yes,,No,,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,0,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,1,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,150,0,0,0,0,0,0,Manual,1,1,0,0,0,Ingredients,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
11193,CD MARKER,CD  MAR,CMAR,Stationery,,,,,,RM,,,,MFR,,,10,10,10,0,0,3,0,YES,NO,0,WEL-TECH STATIONERY & XEROX,REGULAR,0,NO,5003,GST 5%,96089990,PURCHASE RATE,0,MRP,0,27AEKPV2057G1Z7,N0,1,YES,Not Applicable,Yes,,No,,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,0,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,1,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,10,0,0,0,0,0,0,Manual,1,1,0,0,0,Ingredients,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
11194,CELLOPHANE PAPER,CEL PAP,CPAP,Stationery,,,,,,RM,,,,MFR,,,80,80,80,0,0,3,0,YES,NO,0,WEL-TECH STATIONERY & XEROX,REGULAR,0,NO,5003,GST 5%,4802,PURCHASE RATE,0,MRP,0,27AEKPV2057G1Z7,N0,1,YES,Not Applicable,Yes,,No,,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,0,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,1,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,80,0,0,0,0,0,0,Manual,1,1,0,0,0,Ingredients,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
11195,CUTTER,CUT,CUTT,Stationery,,,,,,RM,,,,MFR,,,20,20,20,0,0,3,0,YES,NO,0,WEL-TECH STATIONERY & XEROX,REGULAR,0,NO,5003,GST 5%,8211,PURCHASE RATE,0,MRP,0,27AEKPV2057G1Z7,N0,1,YES,Not Applicable,Yes,,No,,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,0,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,0,Null,No,,0,0,0,Goods,No,No,1,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,20,0,0,0,0,0,0,Manual,1,1,0,0,0,Ingredients,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
11196,DELIVERY CHALAN BOOK,DEL CHA BOO,DCHABOO,Stationery,,,,,,RM,,,,MFR,,,77,77,77,0,0,3,0,,YES,0,WEL-TECH STATIONERY & XEROX,REGULAR,0,NO,5005,GST 18%,49111090,PURCHASE RATE,0,SELLING RATE,0,27AEKPV2057G1Z7,N0,365,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,0,Not Required,1,,,No,No,No,1,,No,No,0,No,0,No Scheme,,Both,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,30,Null,No,,0,0,0,Goods,No,No,1,1,Yes,Yes,Yes,0,0,Yes,Yes,Itemmaster,No,Yes,Default,77,0,0,0,0,0,0,Manual,1,1,0,0,0,Ingredients,0,0,0,0,0,0,0,,2023-04-13 08:09:01,Not Applicable,MIGRATION,,,,,
